# time(s),voltage(V),current(A),cycle_num,exp_num,voltage_applied(V)
18491124.490665,0.163973,0.000004801,1,0,0.169868
18493624.642705,0.164019,0.000004771,1,0,0.170268
18496124.794745,0.164049,0.000004746,1,0,0.170668
18498624.946786,0.166933,-0.000001656,1,0,0.171068
18501125.098826,0.166583,0.000004800,1,0,0.171469
18503625.250867,0.165911,0.000004768,1,0,0.171869
18506125.402907,0.166247,0.000004799,1,0,0.172269
18508625.554947,0.166659,0.000003552,1,0,0.172669
18511125.706988,0.166399,0.000004799,1,0,0.173069
18513625.859028,0.168642,0.000004799,1,0,0.173469
18516126.011069,0.168459,0.000004796,1,0,0.173870
18518626.163109,0.169115,0.000003403,1,0,0.174270
18521126.315149,0.168841,0.000004791,1,0,0.174670
18523626.467190,0.169146,0.000004800,1,0,0.175070
18526126.619230,0.168658,0.000004792,1,0,0.175470
18528626.771270,0.171328,0.000003376,1,0,0.175870
18531126.923311,0.171709,0.000002609,1,0,0.176271
18533627.075351,0.171222,0.000004801,1,0,0.176671
18536127.227392,0.171252,0.000004773,1,0,0.177071
18538627.379432,0.171466,0.000002444,1,0,0.177471
18541127.531472,0.171985,-0.000001262,1,0,0.177871
18543627.683513,0.173434,0.000004800,1,0,0.178271
18546127.835553,0.173449,0.000004765,1,0,0.178671
18548627.987594,0.173815,0.000004526,1,0,0.179072
18551128.139634,0.174136,-0.000000254,1,0,0.179472
18553628.291674,0.173663,0.000004800,1,0,0.179872
18556128.443715,0.173953,0.000004766,1,0,0.180272
18558628.595755,0.173739,0.000004801,1,0,0.180672
18561128.747795,0.176470,0.000002392,1,0,0.181072
18563628.899836,0.175845,0.000004799,1,0,0.181473
18566129.051876,0.176074,0.000004776,1,0,0.181873
18568629.203917,0.176196,0.000004799,1,0,0.182273
18571129.355957,0.176470,0.000003601,1,0,0.182673
18573629.507997,0.176333,0.000004800,1,0,0.183073
18576129.660038,0.178363,0.000004799,1,0,0.183473
18578629.812078,0.178683,0.000004796,1,0,0.183874
18581129.964118,0.179187,0.000003530,1,0,0.184274
18583630.116159,0.178774,0.000004772,1,0,0.184674
18586130.268199,0.179095,0.000004800,1,0,0.185074
18588630.420240,0.178805,0.000004792,1,0,0.185474
18591130.572280,0.180896,0.000003549,1,0,0.185874
18593630.724320,0.181598,0.000002321,1,0,0.186275
18596130.876361,0.181170,0.000004800,1,0,0.186675
18598631.028401,0.181308,0.000004771,1,0,0.187075
18601131.180442,0.181612,0.000002563,1,0,0.187475
18603631.332482,0.181338,-0.000001698,1,0,0.187875
18606131.484522,0.183032,0.000004800,1,0,0.188275
18608631.636563,0.183215,0.000004769,1,0,0.188675
18611131.788603,0.183520,0.000004580,1,0,0.189076
18613631.940643,0.183444,0.000000414,1,0,0.189476
18616132.092684,0.183627,0.000004800,1,0,0.189876
18618632.244724,0.183307,0.000004761,1,0,0.190276
18621132.396765,0.185336,0.000004800,1,0,0.190676
18623632.548805,0.186206,0.000003179,1,0,0.191076
18626132.700845,0.185580,0.000004799,1,0,0.191477
18628632.852886,0.185870,0.000004783,1,0,0.191877
18631133.004926,0.186038,0.000004798,1,0,0.192277
18633633.156966,0.186389,0.000003785,1,0,0.192677
18636133.309007,0.188052,0.000004799,1,0,0.193077
18638633.461047,0.188556,0.000004799,1,0,0.193477
18641133.613088,0.188709,0.000004796,1,0,0.193878
18643633.765128,0.188586,0.000003614,1,0,0.194278
18646133.917168,0.188266,0.000004795,1,0,0.194678
18648634.069209,0.188357,0.000004800,1,0,0.195078
18651134.221249,0.190463,0.000004789,1,0,0.195478
18653634.373290,0.191317,0.000003623,1,0,0.195878
18656134.525330,0.191134,0.000002141,1,0,0.196279
18658634.677370,0.191027,0.000004799,1,0,0.196679
18661134.829411,0.190905,0.000004769,1,0,0.197079
18663634.981451,0.191348,0.000002707,1,0,0.197479
18666135.133491,0.193499,-0.000002010,1,0,0.197879
18668635.285532,0.193683,0.000004800,1,0,0.198279
18671135.437572,0.193256,0.000004771,1,0,0.198679
18673635.589613,0.193576,0.000004746,1,0,0.199080
18676135.741653,0.193926,0.000000227,1,0,0.199480
18678635.893693,0.193194,0.000004799,1,0,0.199880
18681136.045734,0.195605,0.000004756,1,0,0.200280
18683636.197774,0.195682,0.000004799,1,0,0.200680
18686136.349815,0.196216,0.000003793,1,0,0.201080
18688636.501855,0.195743,0.000004798,1,0,0.201481
18691136.653895,0.196033,0.000004787,1,0,0.201881
18693636.805936,0.195957,0.000004797,1,0,0.202281
18696136.957976,0.196048,0.000003991,1,0,0.202681
18698637.110016,0.197696,0.000004799,1,0,0.203081
18701137.262057,0.198443,0.000004798,1,0,0.203481
18703637.414097,0.198153,0.000004795,1,0,0.203882
18706137.566138,0.198443,0.000003796,1,0,0.204282
18708637.718178,0.198215,0.000004793,1,0,0.204682
18711137.870218,0.198962,0.000004800,1,0,0.205082
18713638.022259,0.200244,0.000004783,1,0,0.205482
18716138.174299,0.200961,0.000003673,1,0,0.205882
18718638.326339,0.201312,0.000001768,1,0,0.206283
18721138.478380,0.200794,0.000004799,1,0,0.206683
18723638.630420,0.200625,0.000004765,1,0,0.207083
18726138.782461,0.201297,0.000003175,1,0,0.207483
18728638.934501,0.203174,-0.000002334,1,0,0.207883
18731139.086541,0.203219,0.000004798,1,0,0.208283
18733639.238582,0.202975,0.000004769,1,0,0.208683
18736139.390622,0.202991,0.000004792,1,0,0.209084
18738639.542663,0.203464,-0.000000503,1,0,0.209484
18741139.694703,0.203021,0.000004798,1,0,0.209884
18743639.846743,0.205035,0.000004745,1,0,0.210284
18746139.998784,0.205249,0.000004798,1,0,0.210684
18748640.150824,0.205676,0.000004199,1,0,0.211084
18751140.302864,0.205447,0.000004799,1,0,0.211485
18753640.454905,0.205508,0.000004792,1,0,0.211885
18756140.606945,0.205340,0.000004796,1,0,0.212285
18758640.758986,0.208041,0.000004235,1,0,0.212685
18761140.911026,0.207660,0.000004798,1,0,0.213085
18763641.063066,0.207950,0.000004798,1,0,0.213485
18766141.215107,0.207736,0.000004793,1,0,0.213886
18768641.367147,0.208301,0.000003958,1,0,0.214286
18771141.519187,0.207782,0.000004796,1,0,0.214686
18773641.671228,0.209918,0.000004799,1,0,0.215086
18776141.823268,0.210178,0.000004778,1,0,0.215486
18778641.975309,0.210467,0.000003697,1,0,0.215886
18781142.127349,0.210926,0.000001438,1,0,0.216287
18783642.279389,0.210422,0.000004798,1,0,0.216687
18786142.431430,0.210193,0.000004762,1,0,0.217087
18788642.583470,0.212467,0.000004244,1,0,0.217487
18791142.735511,0.213291,-0.000001436,1,0,0.217887
18793642.887551,0.212604,0.000004798,1,0,0.218287
18796143.039591,0.212588,0.000004768,1,0,0.218687
18798643.191632,0.212619,0.000004802,1,0,0.219088
18801143.343672,0.212787,-0.000002621,1,0,0.219488
18803643.495712,0.214786,0.000004797,1,0,0.219888
18806143.647753,0.215305,0.000004743,1,0,0.220288
18808643.799793,0.215228,0.000004798,1,0,0.220688
18811143.951834,0.215122,0.000004571,1,0,0.221088
18813644.103874,0.215289,0.000004798,1,0,0.221489
18816144.255914,0.215305,0.000004795,1,0,0.221889
18818644.407955,0.217624,0.000004795,1,0,0.222289
18821144.559995,0.218250,0.000004377,1,0,0.222689
18823644.712036,0.218021,0.000004798,1,0,0.223089
18826144.864076,0.217883,0.000004798,1,0,0.223489
18828645.016116,0.218082,0.000004793,1,0,0.223890
18831145.168157,0.218005,0.000004168,1,0,0.224290
18833645.320197,0.219745,0.000004657,1,0,0.224690
18836145.472237,0.220096,0.000004799,1,0,0.225090
18838645.624278,0.220539,0.000004777,1,0,0.225490
18841145.776318,0.220539,0.000003726,1,0,0.225890
18843645.928359,0.220813,0.000001189,1,0,0.226291
18846146.080399,0.220310,0.000004798,1,0,0.226691
18848646.232439,0.220126,0.000004760,1,0,0.227091
18851146.384480,0.222308,0.000004786,1,0,0.227491
18853646.536520,0.222949,0.000000317,1,0,0.227891
18856146.688560,0.222599,0.000004799,1,0,0.228291
18858646.840601,0.222400,0.000004771,1,0,0.228691
18861146.992641,0.222629,0.000004801,1,0,0.229092
18863647.144682,0.222827,-0.000003992,1,0,0.229492
18866147.296722,0.224490,0.000004797,1,0,0.229892
18868647.448762,0.224857,0.000004748,1,0,0.230292
18871147.600803,0.224994,0.000004797,1,0,0.230692
18873647.752843,0.225452,0.000004754,1,0,0.231092
18876147.904884,0.224842,0.000004798,1,0,0.231493
18878648.056924,0.225208,0.000004796,1,0,0.231893
18881148.208964,0.227054,0.000004794,1,0,0.232293
18883648.361005,0.227680,0.000004589,1,0,0.232693
18886148.513045,0.227405,0.000004797,1,0,0.233093
18888648.665085,0.227665,0.000004797,1,0,0.233493
18891148.817126,0.227466,0.000004791,1,0,0.233894
18893648.969166,0.227603,0.000004405,1,0,0.234294
18896149.121207,0.229480,0.000004228,1,0,0.234694
18898649.273247,0.229755,0.000004798,1,0,0.235094
18901149.425287,0.229801,0.000004773,1,0,0.235494
18903649.577328,0.230197,0.000003710,1,0,0.235894
18906149.729368,0.230717,0.000001005,1,0,0.236295
18908649.881409,0.230182,0.000004797,1,0,0.236695
18911150.033449,0.232105,0.000004758,1,0,0.237095
18913650.185489,0.232639,0.000004801,1,0,0.237495
18916150.337530,0.233173,0.000000700,1,0,0.237895
18918650.489570,0.232731,0.000004798,1,0,0.238295
18921150.641610,0.232639,0.000004769,1,0,0.238695
18923650.793651,0.233036,0.000004800,1,0,0.239096
18926150.945691,0.235599,-0.000003952,1,0,0.239496
18928651.097732,0.235080,0.000004796,1,0,0.239896
18931151.249772,0.234882,0.000004757,1,0,0.240296
18933651.401812,0.235279,0.000004796,1,0,0.240696
18936151.553853,0.235355,0.000004781,1,0,0.241096
18938651.705893,0.234791,0.000004797,1,0,0.241497
18941151.857933,0.237674,0.000004795,1,0,0.241897
18943652.009974,0.237461,0.000004794,1,0,0.242297
18946152.162014,0.237995,0.000004724,1,0,0.242697
18948652.314055,0.237613,0.000004797,1,0,0.243097
18951152.466095,0.237766,0.000004797,1,0,0.243497
18953652.618135,0.237995,0.000004790,1,0,0.243898
18956152.770176,0.240131,0.000004604,1,0,0.244298
18958652.922216,0.240223,0.000003755,1,0,0.244698
18961153.074257,0.239765,0.000004798,1,0,0.245098
18963653.226297,0.239795,0.000004770,1,0,0.245498
18966153.378337,0.240162,0.000003784,1,0,0.245898
18968653.530378,0.240436,0.000000272,1,0,0.246299
18971153.682418,0.242161,0.000004797,1,0,0.246699
18973653.834458,0.242389,0.000004758,1,0,0.247099
18976153.986499,0.242298,0.000004800,1,0,0.247499
18978654.138539,0.242847,0.000000350,1,0,0.247899
18981154.290580,0.242572,0.000004797,1,0,0.248299
18983654.442620,0.242237,0.000004767,1,0,0.248699
18986154.594660,0.244846,0.000004800,1,0,0.249100
18988654.746701,0.245166,-0.000000510,1,0,0.249500
18991154.898741,0.244816,0.000004796,1,0,0.249900
18993655.050781,0.244754,0.000004764,1,0,0.250300
18996155.202822,0.244678,0.000004795,1,0,0.250700
18998655.354862,0.245166,0.000004794,1,0,0.251100
19001155.506903,0.244571,0.000004797,1,0,0.251501
19003655.658943,0.247181,0.000004794,1,0,0.251901
19006155.810983,0.247272,0.000004792,1,0,0.252301
19008655.963024,0.247638,0.000004783,1,0,0.252701
19011156.115064,0.247241,0.000004796,1,0,0.253101
19013656.267105,0.247440,0.000004796,1,0,0.253501
19016156.419145,0.247318,0.000004788,1,0,0.253902
19018656.571185,0.249286,0.000004774,1,0,0.254302
19021156.723226,0.250065,0.000003413,1,0,0.254702
19023656.875266,0.249576,0.000004797,1,0,0.255102
19026157.027306,0.249851,0.000004768,1,0,0.255502
19028657.179347,0.250065,0.000003854,1,0,0.255902
19031157.331387,0.250171,-0.000000286,1,0,0.256303
19033657.483428,0.251911,0.000004796,1,0,0.256703
19036157.635468,0.252125,0.000004759,1,0,0.257103
19038657.787508,0.252674,0.000004800,1,0,0.257503
19041157.939549,0.252949,0.000000471,1,0,0.257903
19043658.091589,0.252536,0.000004796,1,0,0.258303
19046158.243630,0.252536,0.000004762,1,0,0.258703
19048658.395670,0.254612,0.000004798,1,0,0.259104
19051158.547710,0.255435,0.000003111,1,0,0.259504
19053658.699751,0.254368,0.000004796,1,0,0.259904
19056158.851791,0.254719,0.000004770,1,0,0.260304
19058659.003831,0.254520,0.000004795,1,0,0.260704
19061159.155872,0.254948,0.000004802,1,0,0.261104
19063659.307912,0.256855,0.000004796,1,0,0.261505
19066159.459953,0.257374,0.000004794,1,0,0.261905
19068659.611993,0.257206,0.000004791,1,0,0.262305
19071159.764033,0.257709,0.000004802,1,0,0.262705
19073659.916074,0.257206,0.000004796,1,0,0.263105
19076160.068114,0.257587,0.000004796,1,0,0.263505
19078660.220154,0.259617,0.000004787,1,0,0.263906
19081160.372195,0.259693,0.000004802,1,0,0.264306
19083660.524235,0.259510,0.000003026,1,0,0.264706
19086160.676276,0.260044,0.000004796,1,0,0.265106
19088660.828316,0.259418,0.000004767,1,0,0.265506
19091160.980356,0.259891,0.000003985,1,0,0.265906
19093661.132397,0.261906,-0.000000502,1,0,0.266307
19096161.284437,0.261860,0.000004795,1,0,0.266707
19098661.436478,0.261677,0.000004762,1,0,0.267107
19101161.588518,0.261799,0.000004800,1,0,0.267507
19103661.740558,0.262180,0.000001225,1,0,0.267907
19106161.892599,0.262074,0.000004796,1,0,0.268307
19108662.044639,0.263951,0.000004758,1,0,0.268707
19111162.196679,0.264347,0.000004796,1,0,0.269108
19113662.348720,0.264607,0.000004540,1,0,0.269508
19116162.500760,0.264271,0.000004795,1,0,0.269908
19118662.652801,0.264255,0.000004773,1,0,0.270308
19121162.804841,0.264164,0.000004793,1,0,0.270708
19123662.956881,0.266895,0.000004802,1,0,0.271108
19126163.108922,0.266972,0.000004795,1,0,0.271509
19128663.260962,0.267109,0.000004794,1,0,0.271909
19131163.413002,0.266606,0.000004791,1,0,0.272309
19133663.565043,0.267033,0.000004803,1,0,0.272709
19136163.717083,0.266499,0.000004797,1,0,0.273109
19138663.869124,0.268788,0.000004795,1,0,0.273509
19141164.021164,0.269200,0.000004784,1,0,0.273910
19143664.173204,0.269260,0.000004802,1,0,0.274310
19146164.325245,0.269352,0.000002711,1,0,0.274710
19148664.477285,0.269382,0.000004795,1,0,0.275110
19151164.629326,0.269031,0.000004765,1,0,0.275510
19153664.781366,0.269489,0.000004173,1,0,0.275910
19156164.933406,0.271656,-0.000000915,1,0,0.276311
19158665.085447,0.271534,0.000004795,1,0,0.276711
19161165.237487,0.271473,0.000004766,1,0,0.277111
19163665.389527,0.271763,0.000004800,1,0,0.277511
19166165.541568,0.271946,0.000001429,1,0,0.277911
19168665.693608,0.271580,0.000004795,1,0,0.278311
19171165.845649,0.273823,0.000004754,1,0,0.278711
19173665.997689,0.274250,0.000004795,1,0,0.279112
19176166.149729,0.274235,0.000004789,1,0,0.279512
19178666.301770,0.274083,0.000004794,1,0,0.279912
19181166.453810,0.273991,0.000004780,1,0,0.280312
19183666.605851,0.273991,0.000004792,1,0,0.280712
19186166.757891,0.276463,0.000004801,1,0,0.281112
19188666.909931,0.277073,0.000004795,1,0,0.281513
19191167.061972,0.276768,0.000004794,1,0,0.281913
19193667.214012,0.276646,0.000004790,1,0,0.282313
19196167.366052,0.277058,0.000004802,1,0,0.282713
19198667.518093,0.276615,0.000004797,1,0,0.283113
19201167.670133,0.278843,0.000004795,1,0,0.283513
19203667.822174,0.279347,0.000004780,1,0,0.283914
19206167.974214,0.279225,0.000004802,1,0,0.284314
19208668.126254,0.279499,0.000002864,1,0,0.284714
19211168.278295,0.279377,0.000004795,1,0,0.285114
19213668.430335,0.279270,0.000004764,1,0,0.285514
19216168.582375,0.281132,0.000004461,1,0,0.285914
19218668.734416,0.282063,-0.000001433,1,0,0.286315
19221168.886456,0.281635,0.000004795,1,0,0.286715
19223669.038497,0.281574,0.000004766,1,0,0.287115
19226169.190537,0.281422,0.000004799,1,0,0.287515
19228669.342577,0.281773,0.000001218,1,0,0.287915
19231169.494618,0.283863,0.000004794,1,0,0.288315
19233669.646658,0.283924,0.000004748,1,0,0.288715
19236169.798699,0.283986,0.000004794,1,0,0.289116
19238669.950739,0.284306,0.000004801,1,0,0.289516
19241170.102779,0.283452,0.000004795,1,0,0.289916
19243670.254820,0.283955,0.000004785,1,0,0.290316
19246170.406860,0.285588,0.000004791,1,0,0.290716
19248670.558900,0.286213,0.000004801,1,0,0.291116
19251170.710941,0.286228,0.000004793,1,0,0.291517
19253670.862981,0.286381,0.000004794,1,0,0.291917
19256171.015022,0.286351,0.000004789,1,0,0.292317
19258671.167062,0.286595,0.000004802,1,0,0.292717
19261171.319102,0.288120,0.000004796,1,0,0.293117
19263671.471143,0.288792,0.000004795,1,0,0.293517
19266171.623183,0.288548,0.000004777,1,0,0.293918
19268671.775224,0.288823,0.000004803,1,0,0.294318
19271171.927264,0.288823,0.000002329,1,0,0.294718
19273672.079304,0.288853,0.000004794,1,0,0.295118
19276172.231345,0.290821,0.000004759,1,0,0.295518
19278672.383385,0.291294,0.000004770,1,0,0.295918
19281172.535425,0.291386,-0.000001038,1,0,0.296319
19283672.687466,0.291249,0.000004794,1,0,0.296719
19286172.839506,0.291020,0.000004763,1,0,0.297119
19288672.991547,0.291188,0.000004799,1,0,0.297519
19291173.143587,0.291615,0.000000548,1,0,0.297919
19293673.295627,0.293156,0.000004793,1,0,0.298319
19296173.447668,0.293278,0.000004740,1,0,0.298719
19298673.599708,0.293659,0.000004793,1,0,0.299120
19301173.751748,0.293614,0.000004800,1,0,0.299520
19303673.903789,0.293828,0.000004793,1,0,0.299920
19306174.055829,0.293690,0.000004788,1,0,0.300320
19308674.207870,0.295796,0.000004790,1,0,0.300720
19311174.359910,0.296498,0.000004801,1,0,0.301120
19313674.511950,0.296055,0.000004793,1,0,0.301521
19316174.663991,0.296178,0.000004793,1,0,0.301921
19318674.816031,0.295735,0.000004787,1,0,0.302321
19321174.968072,0.296529,0.000004801,1,0,0.302721
19323675.120112,0.298268,0.000004764,1,0,0.303121
19326175.272152,0.298619,0.000004794,1,0,0.303521
19328675.424193,0.298436,0.000004773,1,0,0.303922
19331175.576233,0.298741,0.000004802,1,0,0.304322
19333675.728273,0.298772,0.000002312,1,0,0.304722
19336175.880314,0.298604,0.000004793,1,0,0.305122
19338676.032354,0.300053,0.000004756,1,0,0.305522
19341176.184395,0.300877,0.000004800,1,0,0.305922
19343676.336435,0.301045,-0.000000289,1,0,0.306323
19346176.488475,0.300572,0.000004793,1,0,0.306723
19348676.640516,0.300663,0.000004765,1,0,0.307123
19351176.792556,0.300954,0.000004797,1,0,0.307523
19353676.944596,0.303197,-0.000001299,1,0,0.307923
19356177.096637,0.303471,0.000004791,1,0,0.308323
19358677.248677,0.303502,0.000004737,1,0,0.308723
19361177.400718,0.303441,0.000004792,1,0,0.309124
19363677.552758,0.303486,0.000004799,1,0,0.309524
19366177.704798,0.303425,0.000004793,1,0,0.309924
19368677.856839,0.305546,0.000004789,1,0,0.310324
19371178.008879,0.305546,0.000004789,1,0,0.310724
19373678.160920,0.305775,0.000004800,1,0,0.311124
19376178.312960,0.306035,0.000004793,1,0,0.311525
19378678.465000,0.306004,0.000004792,1,0,0.311925
19381178.617041,0.305791,0.000004786,1,0,0.312325
19383678.769081,0.308217,0.000004800,1,0,0.312725
19386178.921121,0.308919,0.000004743,1,0,0.313125
19388679.073162,0.308629,0.000004793,1,0,0.313525
19391179.225202,0.308705,0.000004770,1,0,0.313926
19393679.377243,0.308980,0.000004802,1,0,0.314326
19396179.529283,0.308980,0.000002099,1,0,0.314726
19398679.681323,0.311513,0.000004792,1,0,0.315126
19401179.833364,0.311757,0.000004756,1,0,0.315526
19403679.985404,0.311849,0.000004798,1,0,0.315926
19406180.137445,0.312001,0.000001275,1,0,0.316327
19408680.289485,0.311787,0.000004792,1,0,0.316727
19411180.441525,0.311909,0.000004765,1,0,0.317127
19413680.593566,0.313298,0.000004796,1,0,0.317527
19416180.745606,0.314229,-0.000003035,1,0,0.317927
19418680.897646,0.313222,0.000004791,1,0,0.318327
19421181.049687,0.313390,0.000004741,1,0,0.318727
19423681.201727,0.313451,0.000004791,1,0,0.319128
19426181.353768,0.313511,0.000004799,1,0,0.319528
19428681.505808,0.315358,0.000004792,1,0,0.319928
19431181.657848,0.316045,0.000004788,1,0,0.320328
19433681.809889,0.315923,0.000004788,1,0,0.320728
19436181.961929,0.316029,0.000004799,1,0,0.321128
19438682.113969,0.315862,0.000004792,1,0,0.321529
19441182.266010,0.316105,0.000004791,1,0,0.321929
19443682.418050,0.315968,0.000004786,1,0,0.322329
19446182.570091,0.318059,0.000004800,1,0,0.322729
19448682.722131,0.318364,0.000004576,1,0,0.323129
19451182.874171,0.318501,0.000004792,1,0,0.323529
19453683.026212,0.318334,0.000004766,1,0,0.323930
19456183.178252,0.318440,0.000004801,1,0,0.324330
19458683.330293,0.318822,0.000002032,1,0,0.324730
19461183.482333,0.319890,0.000004792,1,0,0.325130
19463683.634373,0.320515,0.000004755,1,0,0.325530
19466183.786414,0.320790,0.000004796,1,0,0.325930
19468683.938454,0.320958,0.000001635,1,0,0.326331
19471184.090494,0.320424,0.000004791,1,0,0.326731
19473684.242535,0.320424,0.000004764,1,0,0.327131
19476184.394575,0.322728,0.000004794,1,0,0.327531
19478684.546616,0.323522,-0.000002686,1,0,0.327931
19481184.698656,0.322591,0.000004791,1,0,0.328331
19483684.850696,0.322728,0.000004753,1,0,0.328731
19486185.002737,0.322866,0.000004789,1,0,0.329132
19488685.154777,0.322880,0.000004799,1,0,0.329532
19491185.306817,0.324849,0.000004791,1,0,0.329932
19493685.458858,0.325322,0.000004788,1,0,0.330332
19496185.610898,0.325246,0.000004787,1,0,0.330732
19498685.762939,0.325383,0.000004799,1,0,0.331132
19501185.914979,0.325078,0.000004791,1,0,0.331533
19503686.067019,0.325490,0.000004790,1,0,0.331933
19506186.219060,0.327123,0.000004783,1,0,0.332333
19508686.371100,0.328039,0.000004799,1,0,0.332733
19511186.523141,0.327352,0.000004116,1,0,0.333133
19513686.675181,0.327946,0.000004792,1,0,0.333533
19516186.827221,0.327626,0.000004764,1,0,0.333934
19518686.979262,0.327657,0.000004802,1,0,0.334334
19521187.131302,0.330235,0.000000844,1,0,0.334734
19523687.283342,0.330251,0.000004790,1,0,0.335134
19526187.435383,0.330037,0.000004754,1,0,0.335534
19528687.587423,0.330312,0.000004796,1,0,0.335934
19531187.739464,0.330480,0.000001360,1,0,0.336335
19533687.891504,0.330464,0.000004791,1,0,0.336735
19536188.043544,0.332159,0.000004761,1,0,0.337135
19538688.195585,0.332845,0.000004793,1,0,0.337535
19541188.347625,0.333226,0.000001358,1,0,0.337935
19543688.499666,0.332570,0.000004790,1,0,0.338335
19546188.651706,0.332402,0.000004762,1,0,0.338735
19548688.803746,0.332494,0.000004789,1,0,0.339136
19551188.955787,0.334859,0.000004798,1,0,0.339536
19553689.107827,0.335042,0.000004791,1,0,0.339936
19556189.259867,0.335332,0.000004788,1,0,0.340336
19558689.411908,0.335134,0.000004786,1,0,0.340736
19561189.563948,0.335363,0.000004799,1,0,0.341136
19563689.715989,0.335256,0.000004792,1,0,0.341537
19566189.868029,0.337529,0.000004789,1,0,0.341937
19568690.020069,0.337407,0.000004782,1,0,0.342337
19571190.172110,0.337575,0.000004799,1,0,0.342737
19573690.324150,0.337819,0.000003853,1,0,0.343137
19576190.476190,0.337774,0.000004791,1,0,0.343537
19578690.628231,0.337682,0.000004763,1,0,0.343938
19581190.780271,0.339483,0.000004800,1,0,0.344338
19583690.932312,0.340337,0.000000307,1,0,0.344738
19586191.084352,0.340139,0.000004790,1,0,0.345138
19588691.236392,0.339711,0.000004756,1,0,0.345538
19591191.388433,0.340108,0.000004795,1,0,0.345938
19593691.540473,0.340246,0.000002133,1,0,0.346339
19596191.692514,0.340002,0.000004790,1,0,0.346739
19598691.844554,0.341909,0.000004755,1,0,0.347139
19601191.996594,0.342367,0.000004791,1,0,0.347539
19603692.148635,0.342778,0.000004800,1,0,0.347939
19606192.300675,0.342412,0.000004790,1,0,0.348339
19608692.452715,0.342733,0.000004768,1,0,0.348739
19611192.604756,0.342351,0.000004788,1,0,0.349140
19613692.756796,0.344838,0.000004798,1,0,0.349540
19616192.908837,0.344961,0.000004789,1,0,0.349940
19618693.060877,0.344991,0.000004788,1,0,0.350340
19621193.212917,0.344656,0.000004785,1,0,0.350740
19623693.364958,0.345129,0.000004799,1,0,0.351140
19626193.516998,0.344884,0.000004791,1,0,0.351541
19628693.669038,0.347188,0.000004790,1,0,0.351941
19631193.821079,0.347631,0.000004779,1,0,0.352341
19633693.973119,0.347509,0.000004798,1,0,0.352741
19636194.125160,0.347722,0.000003614,1,0,0.353141
19638694.277200,0.347371,0.000004790,1,0,0.353541
19641194.429240,0.347387,0.000004759,1,0,0.353942
19643694.581281,0.349584,0.000004800,1,0,0.354342
19646194.733321,0.350591,-0.000000087,1,0,0.354742
19648694.885362,0.349996,0.000004789,1,0,0.355142
19651195.037402,0.350011,0.000004759,1,0,0.355542
19653695.189442,0.350209,0.000004795,1,0,0.355942
19656195.341483,0.350469,0.000002374,1,0,0.356343
19658695.493523,0.352209,0.000004789,1,0,0.356743
19661195.645563,0.352498,0.000004751,1,0,0.357143
19663695.797604,0.352437,0.000004789,1,0,0.357543
19666195.949644,0.352300,0.000004799,1,0,0.357943
19668696.101685,0.352040,0.000004789,1,0,0.358343
19671196.253725,0.352102,0.000004772,1,0,0.358743
19673696.405765,0.354223,0.000004786,1,0,0.359144
19676196.557806,0.355016,0.000004797,1,0,0.359544
19678696.709846,0.354711,0.000004789,1,0,0.359944
19681196.861887,0.354894,0.000004788,1,0,0.360344
19683697.013927,0.354879,0.000004785,1,0,0.360744
19686197.165967,0.354940,0.000004797,1,0,0.361144
19688697.318008,0.356695,0.000004790,1,0,0.361545
19691197.470048,0.357198,0.000004789,1,0,0.361945
19693697.622088,0.357397,0.000004776,1,0,0.362345
19696197.774129,0.357687,0.000004798,1,0,0.362745
19698697.926169,0.357702,0.000003349,1,0,0.363145
19701198.078210,0.357442,0.000004789,1,0,0.363545
19703698.230250,0.359045,0.000004759,1,0,0.363946
19706198.382290,0.359624,0.000004799,1,0,0.364346
19708698.534331,0.359869,-0.000000245,1,0,0.364746
19711198.686371,0.359945,0.000004788,1,0,0.365146
19713698.838411,0.359624,0.000004760,1,0,0.365546
19716198.990452,0.359655,0.000004793,1,0,0.365946
19718699.142492,0.361760,0.000002827,1,0,0.366347
19721199.294533,0.361791,0.000004788,1,0,0.366747
19723699.446573,0.362036,0.000004745,1,0,0.367147
19726199.598613,0.361853,0.000004788,1,0,0.367547
19728699.750654,0.362050,0.000004797,1,0,0.367947
19731199.902694,0.361791,0.000004788,1,0,0.368347
19733700.054735,0.364202,0.000004775,1,0,0.368747
19736200.206775,0.364492,0.000004785,1,0,0.369148
19738700.358815,0.364630,0.000004796,1,0,0.369548
19741200.510856,0.364523,0.000004787,1,0,0.369948
19743700.662896,0.364950,0.000004787,1,0,0.370348
19746200.814936,0.364782,0.000004784,1,0,0.370748
19748700.966977,0.364584,0.000004797,1,0,0.371148
19751201.119017,0.366476,0.000004791,1,0,0.371549
19753701.271058,0.366720,0.000004788,1,0,0.371949
19756201.423098,0.366949,0.000004772,1,0,0.372349
19758701.575138,0.367223,0.000004798,1,0,0.372749
19761201.727179,0.367025,0.000003572,1,0,0.373149
19763701.879219,0.366933,0.000004788,1,0,0.373549
19766202.031260,0.369100,0.000004757,1,0,0.373950
19768702.183300,0.369253,0.000004798,1,0,0.374350
19771202.335340,0.370001,-0.000000265,1,0,0.374750
19773702.487381,0.369391,0.000004788,1,0,0.375150
19776202.639421,0.369405,0.000004759,1,0,0.375550
19778702.791461,0.369451,0.000004793,1,0,0.375950
